1	2686742
1	2686772
1	2686778
1	2686817
1	2686826
1	2686838
1	2686871
1	2686896
1	2686897
1	2686968
1	2687013
1	2687033
1	2687129
1	2687156
1	2687174
1	2687195
1	2687217
1	2687258
1	2687276
1	2687297
1	2687301
1	2687303
1	2687331
1	2687333
1	2687363
1	2687405
1	2687406
1	2687426
1	2687429
1	2687432
1	2687435
1	2687444
1	2687459
1	2687474
1	2687486
1	2687498
1	2687546
1	2687562
1	2687598
1	2687614
1	2687617
1	2687619
1	2687620
1	2687640
1	2687644
1	2687646
1	2687750
1	2687756
1	2687759
1	2687762
1	2687765
1	2687768
1	2687774
1	2687775
1	2687795
1	2687840
1	2687876
1	2687900
1	2687946
1	2687963
1	2687975
1	2688005
1	2688020
1	2688023
1	2688026
1	2688038
1	2688041
1	2688047
1	2688050
1	2688051
1	2688059
1	2688089
1	2688134
1	2688140
1	2688156
1	2688170
1	2688206
1	2688227
1	2688230
1	2688242
1	2688248
1	2688284
1	2688287
1	2688329
1	2688335
1	2688341
1	2688344
1	2688350
1	2688392
1	2688401
1	2688407
1	2688410
1	2688443
1	2688470
1	2688491
1	2688497
1	2688500
1	2688575
1	2688580
1	2688585
1	2688588
1	2688592
1	2688593
1	2688596
1	2688600
1	2688609
1	2688626
1	2688644
1	2688656
1	2688698
1	2688702
1	2688712
1	2688716
1	2688728
1	2688737
1	2688756
1	2688764
1	2688779
1	2688782
1	2688797
1	2688803
1	2688806
1	2688818
1	2688821
1	2688827
1	2688830
1	2689020
1	2689022
1	2689034
1	2689037
1	2689046
1	2689049
1	2689098
1	2689186
1	2689192
1	2689222
1	2689240
1	2689243
1	2689252
1	2689264
1	2689276
1	2689285
1	2689291
1	2689294
1	2689309
1	2689354
1	2689363
1	2689377
1	2689381
1	2689393
1	2689399
1	2689414
1	2689420
1	2689423
1	2689429
1	2689432
1	2689441
1	2689447
1	2689462
1	2689465
1	2689471
1	2689477
1	2689527
1	2689528
1	2689530
1	2689531
1	2689534
1	2689536
1	2689537
1	2689539
1	2689540
1	2689545
1	2689550
1	2689553
1	2689564
1	2689589
1	2689590
1	2689592
1	2689607
1	2689615
1	2689628
1	2689631
1	2689638
1	2689650
1	2689674
1	2689729
1	2689730
1	2689740
1	2689755
1	2689757
1	2689796
1	2689842
1	2689847
1	2689877
1	2689883
1	2689892
1	2689898
1	2689913
1	2689937
1	2689946
1	2689961
1	2690003
1	2690022
1	2690043
1	2690113
1	2690119
1	2690122
1	2690164
1	2690167
1	2690203
1	2690254
1	2690269
1	2690270
1	2690272
1	2690274
1	2701034
1	2701040
1	2701046
1	2701049
1	2701054
1	2701072
1	2701075
1	2701084
1	2701085
1	2701088
1	2701090
1	2701091
1	2701117
1	2701118
1	2701124
1	2701136
1	2701145
1	2701151
1	2701154
1	2701155
1	2701157
1	2701175
1	2701178
1	2701181
1	2701201
1	2701220
1	2701221
1	2701231
1	2701263
1	2701334
1	2701360
1	2701370
1	2701372
1	2701409
1	2701427
1	2701432
1	2701440
1	2701448
1	2701488
1	2701542
1	2701596
1	2701605
1	2701620
1	2701626
1	2701631
1	2701656
1	2701689
1	2701746
1	2701794
1	2701818
1	2701829
1	2701887
1	2701950
1	2701965
1	2701971
1	2701994
1	2702061
1	2702079
1	2702091
1	2702100
1	2702106
1	2702139
1	2702142
1	2702146
1	2702192
1	2702235
1	2702370
1	2702385
