1	76
1	108
1	264
1	316
1	370
1	652
1	748
1	970
1	1114
1	1168
1	1252
1	1322
1	1338
1	1346
1	1377
1	1379
1	1480
1	1675
1	1906
1	1924
1	1981
1	2128
1	2302
1	2359
1	2386
1	2459
1	2489
1	2573
1	2576
1	2777
1	2789
1	3089
1	3098
1	3104
1	3110
1	3143
1	3236
1	3242
1	3305
1	3311
1	3428
1	3479
1	3506
1	3559
1	3640
1	3785
1	3901
1	3907
1	3925
1	3940
1	3985
1	4011
1	4015
1	4054
1	4056
1	4057
1	4060
1	4063
1	4096
1	4144
1	4150
1	4213
1	4293
1	4294
1	4351
1	4494
1	4510
1	4540
1	4546
1	4549
1	4594
1	4630
1	4763
1	4872
1	4891
1	4960
1	5125
1	5140
1	5158
1	5179
1	5869
1	5926
1	6004
1	6124
1	6134
1	6184
1	6205
1	6298
1	6322
1	6460
1	6616
1	6745
1	6766
1	6883
1	6946
1	7012
1	7018
1	7084
1	7183
1	7228
1	7324
1	7330
1	7342
1	7354
1	7475
1	7478
1	7486
1	7520
1	7521
1	7525
1	7567
1	7586
1	7647
1	7655
1	7681
1	7693
1	7695
1	7773
1	7878
1	7931
1	7964
1	8144
1	8158
1	8245
1	8308
1	8335
1	8626
1	8699
1	8812
1	8856
1	8876
1	8908
1	8938
1	8975
1	9013
1	9137
1	9196
1	9226
1	9232
1	9235
1	9247
1	9253
1	9403
1	9478
1	9669
1	9813
1	9843
1	9849
1	10065
1	10128
1	10191
1	10272
1	10278
1	10326
1	10332
1	10368
1	10407
1	10551
1	10821
1	10863
1	10941
1	11064
1	11142
1	11160
1	11259
1	11424
1	11665
1	11776
1	11833
1	11863
1	11881
1	11980
1	12052
1	12073
1	12085
1	12163
1	12197
1	12247
1	12290
1	12395
1	12439
1	12457
1	12469
1	12529
1	12580
1	12640
1	12880
1	12946
1	12959
1	12997
1	13006
1	13009
1	13035
1	13075
1	13144
1	13222
1	13310
1	13443
1	13480
1	13498
1	13516
1	13660
1	13684
1	13864
1	13903
1	14023
1	14062
1	14092
1	14145
1	14362
1	14413
1	14442
1	14458
1	14494
1	14533
1	14581
1	14680
1	14953
1	15070
1	15118
1	15292
1	15362
1	15433
1	15457
1	15529
1	15562
1	15630
1	15685
1	21316
1	21414
1	21420
1	21469
1	21508
1	21514
1	21537
1	21583
1	21608
1	21612
1	21624
1	21634
1	21902
1	21930
1	21964
1	21972
1	21998
1	22005
1	22025
1	22026
1	22224
1	22240
1	22261
1	22333
1	22401
1	22663
1	22750
1	22811
1	22821
1	22849
1	22852
1	22932
1	23059
1	23254
1	23283
1	23338
1	23582
1	23788
1	23791
1	23884
1	23914
1	24097
1	24142
1	24362
1	24364
1	24375
1	24438
1	24514
1	24520
1	24664
1	24689
1	24709
1	24718
1	24751
1	25324
1	25428
1	25440
1	25451
1	25453
1	25454
1	25481
1	25513
1	25803
1	25977
1	26064
1	26136
1	26256
1	26262
1	26415
1	26436
1	26439
1	26449
1	26502
1	26517
1	26583
1	26593
1	26621
1	26622
1	26790
1	26826
1	26866
1	27018
1	27093
1	27096
1	27120
1	27207
1	27222
1	27237
1	27238
1	27243
1	27246
1	27276
1	27288
1	27294
1	27306
1	27324
1	27327
1	27333
1	27336
1	27345
1	27366
1	27378
1	27389
1	27408
1	27435
1	27462
1	27573
1	27633
1	27648
1	27919
1	27924
1	27984
1	28038
1	28161
1	28356
1	28377
1	28530
1	28722
1	28724
1	28730
1	28749
1	28750
1	28851
1	28924
1	28980
1	29067
1	29106
1	29460
1	29508
1	29509
1	29528
1	29539
1	29562
1	29582
1	29586
1	29591
1	29596
1	29597
1	29599
1	29612
1	29639
1	29641
1	29653
1	30239
1	30246
1	30369
1	30554
1	30555
1	30599
1	30821
1	30884
1	30974
1	31014
1	31019
1	31082
1	31091
1	31101
1	31106
1	31116
1	31136
1	31140
1	31154
1	31160
1	31496
1	31583
1	31760
1	31796
1	31805
1	31829
1	31862
1	31873
1	31883
1	31905
1	31991
1	32015
1	32039
1	32051
1	32080
1	32082
1	32149
1	32247
1	32306
1	32324
1	32331
1	32350
1	32410
1	32416
1	32422
1	32446
1	32455
1	32536
1	32611
1	32770
1	32809
1	32818
1	32845
1	32908
1	32935
1	32968
1	33019
1	33048
1	33070
1	33085
1	33100
1	33220
1	33241
1	33307
1	33310
1	33328
1	33334
1	33436
1	33451
1	33558
1	33571
1	33616
1	34047
1	34152
1	34271
1	34320
1	34437
1	34446
1	34548
1	34556
1	34578
1	34596
1	34641
1	34665
1	34683
1	34824
1	35042
1	35126
1	35162
1	35534
1	35564
1	35915
1	35918
1	35963
1	35975
1	35981
1	36110
1	36520
1	36608
1	37280
1	37495
1	37522
1	37537
1	37540
1	37550
1	37562
1	37597
1	37948
1	37966
1	37996
1	38011
1	38062
1	38095
1	38173
1	38182
1	38236
1	38308
1	38347
1	38377
1	38440
1	38637
1	38980
1	39004
1	39058
1	39100
1	39193
1	39214
1	39262
1	39294
1	39372
1	39420
1	39432
1	39717
1	39726
1	39733
1	39792
1	39820
1	39933
1	39936
1	40059
1	40165
1	40262
1	40355
1	40376
1	40762
1	40765
1	40777
1	40813
1	40831
1	40849
1	40852
1	40867
1	40882
1	40894
1	40897
1	40927
1	40954
1	40957
1	40984
1	40990
1	41014
1	41029
1	41032
1	41038
1	41047
1	41056
1	41089
1	41102
1	41116
1	41131
1	41146
1	41176
1	41203
1	41233
1	41248
1	41353
1	41389
1	41392
1	41404
1	41437
1	41440
1	41443
1	41455
1	41464
1	41470
1	41491
1	41518
1	41530
1	41533
1	41558
1	41578
1	41615
1	41618
1	41619
1	41623
1	41644
1	41661
1	41667
1	41679
1	41684
1	41690
1	41694
1	41730
1	41761
1	41793
1	41820
1	41826
1	41838
1	41843
1	41859
1	41865
1	41867
1	41881
1	41883
1	41886
1	41889
1	41892
1	41894
1	41895
1	41898
1	41900
1	41901
1	41919
1	41922
1	41931
1	41940
1	41942
1	41943
1	41946
1	41949
1	41955
1	41962
1	41963
1	41970
1	41985
1	41987
1	41991
1	42000
1	42012
1	42015
1	42018
1	42021
1	42024
1	42030
1	42054
1	42066
1	42072
1	42075
1	42084
1	42093
1	42105
1	42108
1	42111
1	42114
1	42117
1	42129
1	42131
1	42132
1	42137
1	42139
1	42144
1	42151
1	42154
1	42160
1	42168
1	42189
1	42191
1	42192
1	42194
1	42198
1	42201
1	42207
1	42210
1	42216
1	42219
1	42234
1	42237
1	42244
1	42245
1	42249
1	42251
1	42255
1	42258
1	42260
1	42264
1	42267
1	42270
1	42278
1	42291
1	42312
1	42315
1	42317
1	42318
1	42320
1	42321
1	42332
1	42338
1	42340
1	42341
1	42342
1	42343
1	42345
1	42351
1	42354
1	42363
1	42367
1	42368
1	42372
1	42375
1	42378
1	42384
1	42387
1	42390
1	42393
1	42397
1	42399
1	42402
1	42412
1	42414
1	42415
1	42417
1	42420
1	42423
1	42426
1	42429
1	42431
1	42432
1	42440
1	42448
1	42449
1	42450
1	42456
1	42466
1	42467
1	42471
1	42474
1	42477
1	42483
1	42486
1	42489
1	42492
1	42495
1	42504
1	42505
1	42516
1	42524
1	42525
1	42536
1	42539
1	42543
1	42544
1	42545
1	42550
1	42555
1	42561
1	42562
1	42569
1	42620
1	42658
1	43344
1	43381
1	43404
1	43406
1	43530
1	43672
1	43750
1	43933
1	43999
1	44125
1	44414
1	44520
1	44922
1	45470
1	45482
1	45488
1	45491
1	45578
1	45635
1	45875
1	45881
1	46313
1	46340
1	46376
1	46429
1	46484
1	46493
1	46502
1	46532
1	46619
1	46712
1	46733
1	47168
1	47222
1	47375
1	47711
1	47753
1	47771
1	47792
1	47915
1	47954
1	47960
1	47969
1	47975
1	47978
1	47984
1	47999
1	48005
1	48014
1	48041
1	48047
1	48071
1	48077
1	48086
1	48089
1	48091
1	48092
1	48107
1	48110
1	48113
1	48116
1	48122
1	48155
1	48173
1	48220
1	48311
1	48416
1	48548
1	48578
1	48590
1	48680
1	48695
1	48719
1	48773
1	48782
1	48794
1	48812
1	48866
1	49291
1	49354
1	49378
1	49387
1	49409
1	49411
1	49777
1	49781
1	49820
1	49866
1	49888
1	49909
1	49981
1	50032
1	50065
1	50068
1	50069
1	50084
1	50090
1	50118
1	50128
1	50446
1	195872
1	195956
1	195961
1	195964
1	195982
1	196081
1	196153
1	196159
1	196165
1	196219
1	196324
1	196348
1	196360
1	196589
1	196604
1	196611
1	196614
1	196701
1	196709
1	196724
1	196760
1	196805
1	196937
1	196964
1	196970
1	197015
1	197158
1	197206
1	197293
1	197309
1	197389
1	197392
1	197395
1	197404
1	197477
1	197506
1	197551
1	197671
1	197674
1	197701
1	197827
1	197854
1	197935
1	197941
1	198013
1	198145
1	198214
1	198484
1	198544
1	198577
1	198588
1	198601
1	199015
1	199043
1	199376
1	199411
1	199507
1	199546
1	199583
1	199584
1	199642
1	199644
1	199821
1	199845
1	199869
1	199995
1	200019
1	200229
1	200280
1	200316
1	200331
1	200334
1	200379
1	200406
1	200494
1	200547
1	200570
1	200585
1	200615
1	200687
1	200741
1	200761
1	200847
1	200918
1	200943
1	200984
1	201020
1	201038
1	201053
1	201062
1	201140
1	201158
1	201198
1	201199
1	201201
1	201218
1	201281
1	201290
1	201329
1	201419
1	201440
1	201491
1	202127
1	202148
1	202187
1	202201
1	202236
1	202346
1	202376
1	202484
1	202574
1	202682
1	202685
1	202691
1	202730
1	202772
1	202823
1	202838
1	202847
1	202862
1	202973
1	202976
1	202983
1	203135
1	203171
1	203324
1	203380
1	203634
1	203649
1	203682
1	203817
1	203877
1	203889
1	203991
1	204078
1	204084
1	204090
1	204108
1	204111
1	204114
1	204117
1	204272
1	204329
1	204356
1	204394
1	204407
1	204419
1	204560
1	204626
1	204665
1	204692
1	204718
1	204776
1	204863
1	204995
1	205025
1	205043
1	205052
1	205076
1	205141
1	205156
1	205241
1	205250
1	205286
1	205301
1	205360
1	205361
1	205550
1	205598
1	205646
1	205655
1	205661
1	205742
1	205757
1	205769
1	205807
1	205840
1	205874
1	206012
1	206039
1	206108
1	206192
1	206297
1	206413
1	206456
1	206468
1	206471
1	206474
1	206480
1	206486
1	206507
1	206525
1	206585
1	206603
1	206606
1	206658
1	206699
1	206723
1	206969
1	207203
1	207221
1	207227
1	207233
1	207235
1	207245
1	207251
1	207254
1	207263
1	207272
1	207275
1	207281
1	207284
1	207299
1	207308
1	207344
1	207542
1	207614
1	207704
1	207740
1	207742
1	207777
1	207990
1	208137
1	208212
1	208230
1	208239
1	208422
1	208479
1	208506
1	208596
1	208632
1	208694
1	208761
1	208767
1	208791
1	208794
1	208797
1	208800
1	208863
1	208887
1	208893
1	208896
1	208899
1	208911
1	208914
1	208926
1	208947
1	208950
1	208953
1	208959
1	208983
1	208990
1	208992
1	208995
1	209034
1	209052
1	209067
1	209100
1	209103
1	209131
1	209145
1	209185
1	209198
1	209204
1	209210
1	209273
1	209279
1	209290
1	209310
1	209318
1	209360
1	209513
1	209633
1	209646
1	209648
1	209660
1	209684
1	209778
1	209813
1	210004
1	210034
1	210130
1	210226
1	210295
1	210412
1	210478
1	210526
1	210547
1	210580
1	210589
1	210628
1	210649
1	210808
1	210910
1	210925
1	210949
1	210950
1	210967
1	211021
1	211249
1	211404
1	211446
1	211473
1	211578
1	211758
1	489883
1	489921
1	489932
1	489951
1	489994
1	490019
1	490148
1	490163
1	490256
1	490355
1	490378
1	490475
1	490541
1	490550
1	490726
1	490807
1	490846
1	490879
1	490890
1	490905
1	490914
1	490915
1	490916
1	491003
1	491035
1	491106
1	491252
1	491264
1	491285
1	491306
1	491486
1	491546
1	491571
1	491603
1	491633
1	491687
1	491717
1	491741
1	491813
1	491816
1	491837
1	491867
1	491885
1	491901
1	491921
1	491939
1	492002
1	492020
1	492026
1	492034
1	492070
1	492197
1	492269
1	492281
1	492293
1	492299
1	492309
1	492336
1	492407
1	492446
1	492491
1	492518
1	492596
1	492611
1	492620
1	492716
1	492768
1	492773
1	492781
1	492782
1	492785
1	492788
1	492797
1	492806
1	492809
1	492860
1	492887
1	492950
1	492968
1	492974
1	493007
1	493028
1	493085
1	493092
1	493112
1	493139
1	493142
1	493148
1	493172
1	493175
1	493199
1	493227
1	493241
1	493244
1	493247
1	493253
1	493281
1	493295
1	493337
1	493350
1	493388
1	493556
1	493559
1	493711
1	493714
1	493743
1	493842
1	493908
1	494046
1	494076
1	494086
1	494097
1	494133
1	494202
1	494286
1	494331
1	494370
1	494373
1	494460
1	494463
1	494633
1	494642
1	494690
1	494713
1	494767
1	494803
1	494878
1	494896
1	494907
1	494911
1	494998
1	495070
1	495073
1	495112
1	495187
1	495231
1	495253
1	495307
1	495313
1	495319
1	495415
1	495448
1	495469
1	495484
1	495496
1	495499
1	495571
1	495598
1	495604
1	495679
1	495737
1	495815
1	495827
1	495836
1	495866
1	495938
1	495986
1	496103
1	496124
1	496154
1	496160
1	496166
1	496286
1	496358
1	496424
1	496631
1	497044
1	497141
1	497156
1	497192
1	497301
1	497324
1	497429
1	497465
1	497621
1	497651
1	497741
1	497804
1	497810
1	497840
1	497858
1	497987
1	498005
1	498011
1	498077
1	498170
1	498176
1	498248
1	498275
1	498297
1	498350
1	498526
1	498535
1	498696
1	498700
1	498705
1	498745
1	498751
1	498754
1	498761
1	498765
1	498926
1	498927
1	498963
1	498966
1	498967
1	498984
1	499032
1	499035
1	499037
1	499050
1	499053
1	499077
1	499092
1	499125
1	499128
1	499158
1	499197
1	499230
1	499281
1	499284
1	499302
1	499308
1	499338
1	499349
1	499353
1	499443
1	499449
1	499451
1	499467
1	499473
1	499524
1	499560
1	499566
1	499599
1	499734
1	499812
1	499833
1	499838
1	499842
1	499863
1	499872
1	499914
1	499935
1	499959
1	499983
1	499986
1	500023
1	500034
1	500046
1	500051
1	500140
1	500144
1	500176
1	500177
1	500183
1	500187
1	500188
1	500190
1	500192
1	500194
1	500201
1	500205
1	500206
1	500219
1	500225
1	500226
1	500242
1	500248
1	500251
1	500258
1	500259
1	500260
1	500261
1	500270
1	500273
1	500291
1	500292
1	500294
1	500295
1	500296
1	500301
1	500313
1	500319
1	500323
1	500335
1	501213
1	501282
1	501345
1	501363
1	501402
1	501513
1	501525
1	501596
1	501725
1	501967
1	502090
1	502099
1	502129
1	502165
1	502174
1	502264
1	502276
1	502285
1	502297
1	502315
1	502327
1	502372
1	502384
1	502390
1	502393
1	502405
1	502408
1	502426
1	502441
1	502501
1	502552
1	502558
1	502561
1	502603
1	502639
1	502709
1	502732
1	502771
1	502804
1	502858
1	502864
1	502867
1	502873
1	502936
1	502975
1	503179
1	503275
1	503433
1	503451
1	503617
1	503662
1	503692
1	503693
1	503708
1	503709
1	503711
1	503719
1	503723
1	503729
1	503732
1	503734
1	503737
1	503738
1	503739
1	503740
1	503743
1	503746
1	503747
1	503748
1	503751
1	503752
1	503754
1	503755
1	503768
1	503770
1	503771
1	503772
1	503778
1	503783
1	503786
1	503797
1	503801
1	503802
1	503805
1	503807
1	503818
1	503829
1	503830
1	503831
1	503835
1	503836
1	503882
1	503883
1	503897
1	503901
1	503902
1	503965
1	504014
1	504036
1	504089
1	504294
1	504313
1	504462
1	504465
1	504510
1	504513
1	504561
1	504600
1	504612
1	504954
1	505025
1	505133
1	505160
1	505190
1	505220
1	505265
1	505325
1	505379
1	505421
1	505442
1	505472
1	505490
1	505511
1	505520
1	505535
1	505586
1	505655
1	505860
1	505869
1	505884
1	505890
1	505953
1	505962
1	505965
1	505977
1	506013
1	506016
1	506019
1	506025
1	506034
1	506037
1	506043
1	506049
1	506064
1	506088
1	506112
1	506139
1	506238
1	506572
1	506629
1	506642
1	506691
