1	64970
1	65023
1	65032
1	65068
1	65109
1	65137
1	65145
1	65160
1	65197
1	65199
1	65200
1	65221
1	65224
1	65242
1	65274
1	65326
1	65356
1	65432
1	65449
1	65464
1	65472
1	65473
1	65497
1	65520
1	65541
1	65544
1	65556
1	65565
1	65574
1	65581
1	65586
1	65599
1	65625
1	65646
1	65652
1	65658
1	65745
1	65751
1	65769
1	65862
1	65908
1	65911
1	65921
1	65931
1	66019
1	66034
1	66108
1	66198
1	66258
1	66468
1	66480
1	66630
1	66635
1	66642
1	66646
1	66666
1	66684
1	66689
1	66690
1	66693
1	66720
1	66726
1	66792
1	66801
1	66909
1	66981
1	67063
1	67066
1	67108
1	67146
1	67202
1	67215
1	67255
1	67342
1	67419
1	67669
1	67912
1	68097
1	68362
1	68449
1	68452
1	68503
1	68521
1	68851
1	68916
1	69064
1	69115
1	69117
1	69123
1	69129
1	69158
1	69188
1	69212
1	69279
1	69321
1	69330
1	69342
1	69381
1	69606
1	69612
1	69634
1	69672
1	69705
1	69723
1	69855
1	69900
1	70017
1	70092
1	70119
1	70161
1	70248
1	70305
1	70308
1	70311
1	70655
1	70683
1	70753
1	70763
1	70865
1	70879
1	70967
1	71000
1	71008
1	71010
1	71036
1	71107
1	71132
1	71237
1	71351
1	71354
1	71356
1	71384
1	71494
1	71516
1	71525
1	71537
1	71548
1	71584
1	71633
1	71636
1	71642
1	71651
1	71663
1	71690
1	71720
1	71726
1	71759
1	71770
1	71783
1	71804
1	71807
1	71810
1	71819
1	71822
1	71837
1	72006
1	72095
1	72341
1	72356
1	72416
1	72422
1	72555
1	72662
1	72728
1	72791
1	72797
1	72833
1	72875
1	72884
1	72982
1	73061
1	73273
1	73284
1	73326
1	73479
1	73485
1	73521
1	73581
1	73633
1	73650
1	73725
1	73812
1	73864
1	73923
1	73968
1	73977
1	74025
1	74026
1	74082
1	74103
1	74109
1	74121
1	74130
1	74154
1	74163
1	74184
1	74211
1	74265
1	74289
1	74322
1	74343
1	74345
1	74514
1	74658
1	74686
1	74751
1	74790
1	74955
1	74994
1	75160
1	75178
1	75350
1	75498
1	75588
1	75774
1	75829
1	75858
1	76103
1	76127
1	76136
1	76174
1	76242
1	76331
1	76365
1	76422
1	76458
1	76533
1	76630
1	76743
1	76753
1	76814
1	76967
1	76991
1	77132
1	77156
1	77177
1	77198
1	77207
1	77299
1	77336
1	77360
1	77378
1	77387
1	77393
1	77396
1	77398
1	77399
1	77447
1	77453
1	77492
1	77501
1	77510
1	77528
1	77531
1	77702
1	77762
1	77870
1	78014
1	78050
1	78244
1	78277
1	78361
1	78369
1	78433
1	78490
1	78688
1	79121
1	79373
1	79521
1	79657
1	79705
1	79708
1	79720
1	79723
1	79741
1	79756
1	79999
1	80029
1	80104
1	80116
1	80188
1	80228
1	80305
1	80440
1	80458
1	80975
1	81140
1	81149
1	81155
1	81203
1	81206
1	81236
1	81237
1	81344
1	81428
1	81608
1	81647
1	81752
1	81799
1	81844
1	81934
1	81946
1	81976
1	82060
1	82379
1	82431
1	82437
1	82528
1	82568
1	82581
1	82662
1	82716
1	82725
1	82869
1	82976
1	82986
1	82992
1	82995
1	83013
1	83088
1	83109
1	83151
1	83308
1	83442
1	83484
1	83487
1	83499
1	83586
1	83595
1	83613
1	83904
1	83931
1	84033
1	84110
1	84309
1	84369
1	84483
1	84504
1	84543
1	84558
1	84582
1	84759
1	84852
1	84906
1	85005
1	85423
1	85534
1	85675
1	85695
1	85696
1	85697
1	85698
1	85711
1	85789
1	85984
1	86518
1	86557
1	86614
1	86644
1	86647
1	86677
1	86683
1	86686
1	86689
1	86710
1	87027
1	87034
1	87118
1	87190
1	87223
1	87262
1	87382
1	87673
1	87736
1	87778
1	87814
1	87817
1	87829
1	87899
1	87960
1	87961
1	88027
1	88033
1	88048
1	88108
1	88120
1	88150
1	88168
1	88279
1	88363
1	88393
1	88426
1	88474
1	88509
1	88558
1	88584
1	88586
1	88608
1	88660
1	88705
1	88708
1	88738
1	88804
1	89011
1	89119
1	89210
1	89212
1	89215
1	89243
1	89247
1	89251
1	89266
1	89281
1	89332
1	89383
1	89385
1	89395
1	89893
1	89926
1	90279
1	90315
1	90340
1	90357
1	90768
1	91058
1	91088
1	91113
1	91178
1	91193
1	91311
1	91319
1	91565
1	91571
1	91572
1	91832
1	91962
1	92446
1	92461
1	92506
1	92512
1	92530
1	92593
1	92602
1	92605
1	92608
1	92620
1	92623
1	92674
1	92686
1	92746
1	92750
1	92752
1	92776
1	92873
1	93178
1	93193
1	93379
1	93499
1	93538
1	93553
1	93571
1	93604
1	93619
1	93625
1	93745
1	93760
1	93769
1	93799
1	93805
1	93814
1	93827
1	93850
1	93862
1	93868
1	93878
1	93880
1	93922
1	93937
1	93988
1	94009
1	94183
1	94238
1	94285
1	94462
1	94474
1	94480
1	94549
1	94613
1	94640
1	94656
1	94661
1	94663
1	94672
1	94734
1	94780
1	94833
1	94867
1	94930
1	94932
1	94935
1	94965
1	95087
1	95092
1	95122
1	95136
1	95142
1	95153
1	95183
1	95191
1	95214
1	95296
1	95386
1	95441
1	95511
1	95516
1	95535
1	95583
1	95595
1	95607
1	95703
1	95781
1	95799
1	95804
1	95812
1	95843
1	95855
1	95897
1	95904
1	95921
1	95930
1	95990
1	95996
1	96017
1	96032
1	96038
1	96126
1	96209
1	96323
1	96432
1	96491
1	96563
1	96677
1	96706
1	96734
1	96752
1	96753
1	96755
1	96758
1	96760
1	96764
1	96767
1	96770
1	96779
1	96782
1	96785
1	96791
1	96792
1	96804
1	96824
1	96827
1	96834
1	96835
1	96839
1	96841
1	96847
1	96849
1	96851
1	96858
1	96887
1	96893
1	96905
1	96911
1	96920
1	96932
1	96961
1	97064
1	97129
1	97147
1	97223
1	97294
1	97345
1	97371
1	97432
1	97489
1	97630
1	97657
1	97666
1	97672
1	97717
1	97742
1	97760
1	97834
1	97837
1	97838
1	97849
1	97879
1	97976
1	97987
1	98029
1	98034
1	98056
1	98067
1	98107
1	98109
1	98110
1	98111
1	98234
1	98241
1	98249
1	98285
1	98344
1	98356
1	98376
1	98385
1	98438
1	98470
1	98488
1	98493
1	98512
1	98554
1	98560
1	98634
1	98653
1	98659
1	98666
1	98672
1	98678
1	98786
1	98793
1	98813
1	98822
1	98823
1	98825
1	98828
1	98830
1	98834
1	98850
1	98874
1	98929
1	99040
1	99130
1	99136
1	99154
1	99169
1	99187
1	99190
1	99205
1	99217
1	99244
1	99246
1	99247
1	99257
1	99271
1	99292
1	99310
1	99349
1	99355
1	99370
1	99372
1	99373
1	99374
1	99388
1	99391
1	99397
1	99409
1	99415
1	99436
1	99463
1	99472
1	99481
1	99484
1	99490
1	99535
1	99562
1	99565
1	99583
1	99589
1	99604
1	99646
1	99649
1	99670
1	99685
1	99697
1	99712
1	99724
1	99727
1	99733
1	99751
1	99757
1	99769
1	99772
1	99805
1	99817
1	99838
1	99841
1	100918
1	100934
1	100939
1	100957
1	100991
1	101018
1	101264
1	101438
1	101477
1	101522
1	101678
1	101738
1	101819
1	101867
1	101924
1	101942
1	102112
1	102134
1	102140
1	102212
1	102218
1	102274
1	102350
1	102404
1	102431
1	102464
1	102571
1	102689
1	102702
1	102828
1	102878
